courier_id,wave_index,tracking_id,courier_wave_start_lng,courier_wave_start_lat,action_type,expect_time
118770561,2,2100076287331600221,121.480107,39.300832,PICKUP,1583294093
118770561,2,2100076287225627861,121.480107,39.300832,PICKUP,1583294223
118770561,2,2100076289010631707,121.480107,39.300832,PICKUP,1583294578
118770561,2,2100076289121912824,121.480107,39.300832,DELIVERY,0
118770561,2,2100076289029572600,121.480107,39.300832,PICKUP,0
118770561,2,2100076289121912824,121.480107,39.300832,PICKUP,0
118770561,2,2100076287331600221,121.480107,39.300832,DELIVERY,0
118770561,2,2100076288775227384,121.480107,39.300832,DELIVERY,0
118770561,2,2100076289029572600,121.480107,39.300832,DELIVERY,0
118770561,2,2100076289010631707,121.480107,39.300832,DELIVERY,0
118770561,2,2100076287225627861,121.480107,39.300832,DELIVERY,0
118770561,2,2100076288775227384,121.480107,39.300832,PICKUP,0
118770561,2,2100076289675692024,121.480107,39.300832,PICKUP,0
118770561,2,2100076289675692024,121.480107,39.300832,DELIVERY,0
118770561,4,2100076314693469403,121.468311,39.298334,PICKUP,1583310130
118770561,4,2100076314727876126,121.468311,39.298334,PICKUP,1583310532
118770561,4,2100076314727876126,121.468311,39.298334,DELIVERY,0
118770561,4,2100076316479751710,121.468311,39.298334,PICKUP,0
118770561,4,2100076316479751710,121.468311,39.298334,DELIVERY,0
118770561,4,2100076314693469403,121.468311,39.298334,DELIVERY,0
118770561,6,2100076327568836571,121.468405,39.298335,PICKUP,1583318271
118770561,6,2100076330424534434,121.468405,39.298335,PICKUP,1583318274
118770561,6,2100076330491643298,121.468405,39.298335,PICKUP,1583318276
118770561,6,2100076330491643298,121.468405,39.298335,DELIVERY,1583318506
118770561,6,2100076330424534434,121.468405,39.298335,DELIVERY,1583318814
118770561,6,2100076327568836571,121.468405,39.298335,DELIVERY,1583318932
118770561,6,2100076335164261595,121.468405,39.298335,PICKUP,1583319464
118770561,6,2100076331983341561,121.468405,39.298335,PICKUP,1583319650
118770561,6,2100076333344261339,121.468405,39.298335,PICKUP,1583319652
118770561,6,2100076335164261595,121.468405,39.298335,DELIVERY,0
118770561,6,2100076333910459998,121.468405,39.298335,DELIVERY,0
118770561,6,2100076331983341561,121.468405,39.298335,DELIVERY,0
118770561,6,2100076333910459998,121.468405,39.298335,PICKUP,0
118770561,6,2100076333344261339,121.468405,39.298335,DELIVERY,0
118770561,6,2100076334598587407,121.468405,39.298335,PICKUP,0
118770561,6,2100076334598587407,121.468405,39.298335,DELIVERY,0
10765017,0,2100076268782061172,121.208636,39.161914,PICKUP,1583288323
10765017,0,2100076268782061172,121.208636,39.161914,DELIVERY,1583288804
10765017,0,2100076270081016860,121.208636,39.161914,DELIVERY,0
10765017,0,2100076271032501276,121.208636,39.161914,PICKUP,0
10765017,0,2100076270081016860,121.208636,39.161914,PICKUP,0
10765017,0,2100076271032501276,121.208636,39.161914,DELIVERY,0
10765017,4,2100076311396582666,121.208753,39.162316,PICKUP,1583308292
10765017,4,2100076311396582666,121.208753,39.162316,DELIVERY,1583308661
10765017,4,2100076312686429357,121.208753,39.162316,PICKUP,1583308896
10765017,4,2100076312686429357,121.208753,39.162316,DELIVERY,0
10765017,4,2100076298907485808,121.208753,39.162316,DELIVERY,0
10765017,4,2100076298907485808,121.208753,39.162316,PICKUP,0
10765017,6,2100076321419134576,121.225508,39.15364,PICKUP,1583313623
10765017,6,2100076321419134576,121.225508,39.15364,DELIVERY,1583313976
10765017,6,2100076320291784115,121.225508,39.15364,PICKUP,1583314567
10765017,6,2100076320291784115,121.225508,39.15364,DELIVERY,1583314769
10765017,6,2100076324122494016,121.225508,39.15364,PICKUP,1583315857
10765017,6,2100076324122494016,121.225508,39.15364,DELIVERY,0
10765017,6,2100076323488466419,121.225508,39.15364,DELIVERY,0
10765017,6,2100076323488466419,121.225508,39.15364,PICKUP,0
10765017,6,2100076328625342064,121.225508,39.15364,PICKUP,0
10765017,6,2100076327015712243,121.225508,39.15364,DELIVERY,0
10765017,6,2100076327015712243,121.225508,39.15364,PICKUP,0
10765017,6,2100076328625342064,121.225508,39.15364,DELIVERY,0
119500977,0,2100076270172407252,121.57559,39.174781,PICKUP,1583291089
119500977,0,2100076270172407252,121.57559,39.174781,DELIVERY,1583291238
119500977,0,2100076277206353467,121.57559,39.174781,PICKUP,1583291618
119500977,0,2100076277206353467,121.57559,39.174781,DELIVERY,1583291983
119500977,0,2100076278678685073,121.57559,39.174781,PICKUP,1583292294
119500977,0,2100076278678685073,121.57559,39.174781,DELIVERY,0
119500977,0,2100076281139627409,121.57559,39.174781,PICKUP,0
119500977,0,2100076281139627409,121.57559,39.174781,DELIVERY,0
10492242,0,2100076263269435121,121.502477,39.180899,PICKUP,1583282791
10492242,0,2100076263269435121,121.502477,39.180899,DELIVERY,1583283006
10492242,0,2100076261085677563,121.502477,39.180899,PICKUP,1583283580
10492242,0,2100076262458165243,121.502477,39.180899,PICKUP,1583283582
10492242,0,2100076261085677563,121.502477,39.180899,DELIVERY,0
10492242,0,2100076262458165243,121.502477,39.180899,DELIVERY,0
10492242,0,2100076257397114875,121.502477,39.180899,PICKUP,0
10492242,0,2100076257397114875,121.502477,39.180899,DELIVERY,0
10492242,2,2100076273619797803,121.524283,39.18388,PICKUP,1583290218
10492242,2,2100076272750953533,121.524283,39.18388,PICKUP,1583290753
