courier_id,wave_index,tracking_id,courier_wave_start_lng,courier_wave_start_lat,action_type,expect_time
117108873,2,2100076110402979257,121.539566,39.134662,PICKUP,1583118891
117108873,2,2100076109462373817,121.539566,39.134662,PICKUP,1583118895
117108873,2,2100076109462537657,121.539566,39.134662,DELIVERY,0
117108873,2,2100076109462537657,121.539566,39.134662,PICKUP,0
117108873,2,2100076109462373817,121.539566,39.134662,DELIVERY,0
117108873,2,2100076110337377787,121.539566,39.134662,DELIVERY,0
117108873,2,2100076110402979257,121.539566,39.134662,DELIVERY,0
117108873,2,2100076110337377787,121.539566,39.134662,PICKUP,0
117108873,6,2100076164864705687,121.531429,39.125733,PICKUP,1583147006
117108873,6,2100076163351283426,121.531429,39.125733,PICKUP,1583147182
117108873,6,2100076163351283426,121.531429,39.125733,DELIVERY,0
117108873,6,2100076164864705687,121.531429,39.125733,DELIVERY,0
117108873,6,2100076165408490708,121.531429,39.125733,PICKUP,0
117108873,6,2100076165408490708,121.531429,39.125733,DELIVERY,0
10081729,0,2100076099774875515,121.532416,39.153693,PICKUP,1583111526
10081729,0,2100076100410083195,121.532416,39.153693,PICKUP,1583111541
10081729,0,2100076099774875515,121.532416,39.153693,DELIVERY,0
10081729,0,2100076100410083195,121.532416,39.153693,DELIVERY,0
10081729,0,2100076099152316283,121.532416,39.153693,DELIVERY,0
10081729,0,2100076099152316283,121.532416,39.153693,PICKUP,0
10081729,2,2100076116119652219,121.5192,39.151162,PICKUP,1583120477
10081729,2,2100076116119914363,121.5192,39.151162,PICKUP,1583120482
10081729,2,2100076116338870139,121.5192,39.151162,PICKUP,1583120722
10081729,2,2100076116189120379,121.5192,39.151162,PICKUP,1583120724
10081729,2,2100076118545336187,121.5192,39.151162,PICKUP,1583120733
10081729,2,2100076118545336187,121.5192,39.151162,DELIVERY,0
10081729,2,2100076116189120379,121.5192,39.151162,DELIVERY,0
10081729,2,2100076116338870139,121.5192,39.151162,DELIVERY,0
10081729,2,2100076116119914363,121.5192,39.151162,DELIVERY,0
10081729,2,2100076117392721787,121.5192,39.151162,PICKUP,0
10081729,2,2100076116119652219,121.5192,39.151162,DELIVERY,0
10081729,2,2100076117392721787,121.5192,39.151162,DELIVERY,0
10081729,4,2100076153335186605,121.536737,39.160385,PICKUP,1583142356
10081729,4,2100076153335186605,121.536737,39.160385,DELIVERY,1583143241
10081729,4,2100076156444510028,121.536737,39.160385,PICKUP,1583143716
10081729,4,2100076156444510028,121.536737,39.160385,DELIVERY,1583144238
10081729,4,2100076159298340411,121.536737,39.160385,PICKUP,1583144670
10081729,4,2100076158094411218,121.536737,39.160385,PICKUP,0
10081729,4,2100076158094411218,121.536737,39.160385,DELIVERY,0
10081729,4,2100076157175792929,121.536737,39.160385,DELIVERY,0
10081729,4,2100076157175792929,121.536737,39.160385,PICKUP,0
10081729,4,2100076159298340411,121.536737,39.160385,DELIVERY,0
113977305,0,2100076109646890608,121.525104,39.212165,PICKUP,1583119347
113977305,0,2100076109820298986,121.525104,39.212165,PICKUP,1583119349
113977305,0,2100076109820298986,121.525104,39.212165,DELIVERY,1583119593
113977305,0,2100076109646890608,121.525104,39.212165,DELIVERY,1583119801
113977305,0,2100076115807438348,121.525104,39.212165,PICKUP,1583120141
113977305,0,2100076114795333132,121.525104,39.212165,PICKUP,1583120143
113977305,0,2100076117590344977,121.525104,39.212165,PICKUP,1583120953
113977305,0,2100076115730826513,121.525104,39.212165,PICKUP,1583120954
113977305,0,2100076114795333132,121.525104,39.212165,DELIVERY,0
113977305,0,2100076115807438348,121.525104,39.212165,DELIVERY,0
113977305,0,2100076117590344977,121.525104,39.212165,DELIVERY,0
113977305,0,2100076115730826513,121.525104,39.212165,DELIVERY,0
113419889,2,2100076125846111579,121.604108,39.189506,PICKUP,1583123709
113419889,2,2100076126535485047,121.604108,39.189506,PICKUP,1583123711
113419889,2,2100076126477911084,121.604108,39.189506,DELIVERY,0
113419889,2,2100076126477911084,121.604108,39.189506,PICKUP,0
113419889,2,2100076126535485047,121.604108,39.189506,DELIVERY,0
113419889,2,2100076125846111579,121.604108,39.189506,DELIVERY,0
118970329,0,2100076104594130376,122.238437,39.366399,PICKUP,1583118043
118970329,0,2100076104594130376,122.238437,39.366399,DELIVERY,1583119031
118970329,0,2100076111777596536,122.238437,39.366399,PICKUP,1583120402
118970329,0,2100076115452494968,122.238437,39.366399,DELIVERY,0
118970329,0,2100076115452494968,122.238437,39.366399,PICKUP,0
118970329,0,2100076111777596536,122.238437,39.366399,DELIVERY,0
120551017,2,2100076120921540318,121.41877,39.199839,PICKUP,1583121938
120551017,2,2100076120921540318,121.41877,39.199839,DELIVERY,1583122064
120551017,2,2100076122997917407,121.41877,39.199839,PICKUP,1583122243
120551017,2,2100076122997917407,121.41877,39.199839,DELIVERY,1583122442
120551017,2,2100076123524138414,121.41877,39.199839,PICKUP,1583123249
120551017,2,2100076123524138414,121.41877,39.199839,DELIVERY,1583123645
120551017,2,2100076126568416259,121.41877,39.199839,PICKUP,1583123715
120551017,2,2100076121317836511,121.41877,39.199839,PICKUP,0
120551017,2,2100076125198255107,121.41877,39.199839,PICKUP,0
120551017,2,2100076125198255107,121.41877,39.199839,DELIVERY,0
120551017,2,2100076121317836511,121.41877,39.199839,DELIVERY,0
120551017,2,2100076126568416259,121.41877,39.199839,DELIVERY,0
120551017,4,2100076168269170300,121.429551,39.201285,PICKUP,1583151131
120551017,4,2100076170012166029,121.429551,39.201285,PICKUP,1583151133
120551017,4,2100076170012166029,121.429551,39.201285,DELIVERY,0
120551017,4,2100076169745761771,121.429551,39.201285,PICKUP,0
120551017,4,2100076169745761771,121.429551,39.201285,DELIVERY,0
120551017,4,2100076168269170300,121.429551,39.201285,DELIVERY,0
118811593,0,2100076106828711648,121.478268,39.138963,PICKUP,1583119082
118811593,0,2100076106828711648,121.478268,39.138963,DELIVERY,1583119277
118811593,0,2100076110846560117,121.478268,39.138963,PICKUP,1583119765
118811593,0,2100076112137159826,121.478268,39.138963,PICKUP,1583120050
118811593,0,2100076114066966412,121.478268,39.138963,DELIVERY,0
118811593,0,2100076112959735583,121.478268,39.138963,PICKUP,0
118811593,0,2100076112959735583,121.478268,39.138963,DELIVERY,0
118811593,0,2100076110846560117,121.478268,39.138963,DELIVERY,0
118811593,0,2100076112137159826,121.478268,39.138963,DELIVERY,0
118811593,0,2100076114066966412,121.478268,39.138963,PICKUP,0
10670465,0,2100076109832587074,121.487149,39.11788,PICKUP,1583118523
