courier_id,wave_index,tracking_id,courier_wave_start_lng,courier_wave_start_lat,action_type,expect_time
117026369,1,2100076361851274685,121.583408,39.229486,PICKUP,1583377336
117026369,1,2100076364020942325,121.583408,39.229486,PICKUP,1583377591
117026369,1,2100076364084446732,121.583408,39.229486,DELIVERY,0
117026369,1,2100076364084446732,121.583408,39.229486,PICKUP,0
117026369,1,2100076363998332635,121.583408,39.229486,DELIVERY,0
117026369,1,2100076364020942325,121.583408,39.229486,DELIVERY,0
117026369,1,2100076361851274685,121.583408,39.229486,DELIVERY,0
117026369,1,2100076363998332635,121.583408,39.229486,PICKUP,0
117026369,3,2100076387577890245,121.584259,39.236522,PICKUP,1583383315
117026369,3,2100076386946123043,121.584259,39.236522,PICKUP,1583383317
117026369,3,2100076386946123043,121.584259,39.236522,DELIVERY,1583383604
117026369,3,2100076387997648724,121.584259,39.236522,DELIVERY,0
117026369,3,2100076387997648724,121.584259,39.236522,PICKUP,0
117026369,3,2100076387577890245,121.584259,39.236522,DELIVERY,0
10664583,1,2100076396040881547,122.2319,39.360287,PICKUP,1583389947
10664583,1,2100076396040881547,122.2319,39.360287,DELIVERY,1583390561
10664583,1,2100076399391900907,122.2319,39.360287,PICKUP,0
10664583,1,2100076398552549371,122.2319,39.360287,PICKUP,0
10664583,1,2100076399391900907,122.2319,39.360287,DELIVERY,0
10664583,1,2100076398552549371,122.2319,39.360287,DELIVERY,0
113632273,1,2100076397001573802,121.677215,39.015737,PICKUP,1583390997
113632273,1,2100076397001573802,121.677215,39.015737,DELIVERY,1583391515
113632273,1,2100076401031448175,121.677215,39.015737,PICKUP,1583391992
113632273,1,2100076401031448175,121.677215,39.015737,DELIVERY,0
113632273,1,2100076399535097823,121.677215,39.015737,PICKUP,0
113632273,1,2100076399535097823,121.677215,39.015737,DELIVERY,0
113632273,5,2100076427768760287,121.677022,39.02572,PICKUP,1583407330
113632273,5,2100076427476239983,121.677022,39.02572,PICKUP,1583407340
113632273,5,2100076431195768431,121.677022,39.02572,PICKUP,0
113632273,5,2100076427182212640,121.677022,39.02572,PICKUP,0
113632273,5,2100076427476239983,121.677022,39.02572,DELIVERY,0
113632273,5,2100076431195768431,121.677022,39.02572,DELIVERY,0
113632273,5,2100076427182212640,121.677022,39.02572,DELIVERY,0
113632273,5,2100076427768760287,121.677022,39.02572,DELIVERY,0
10470630,3,2100076411332887992,121.526586,39.295414,PICKUP,1583399451
10470630,3,2100076411332887992,121.526586,39.295414,DELIVERY,1583399983
10470630,3,2100076412074067028,121.526586,39.295414,PICKUP,1583400443
10470630,3,2100076406871590253,121.526586,39.295414,PICKUP,1583400587
10470630,3,2100076411072873680,121.526586,39.295414,PICKUP,1583400710
10470630,3,2100076412074067028,121.526586,39.295414,DELIVERY,1583401305
10470630,3,2100076415018731326,121.526586,39.295414,PICKUP,0
10470630,3,2100076406871590253,121.526586,39.295414,DELIVERY,0
10470630,3,2100076411072873680,121.526586,39.295414,DELIVERY,0
10470630,3,2100076415018731326,121.526586,39.295414,DELIVERY,0
118533169,1,2100076385481066079,121.43984,39.198776,PICKUP,1583383280
118533169,1,2100076385481066079,121.43984,39.198776,DELIVERY,1583383433
118533169,1,2100076388048996290,121.43984,39.198776,PICKUP,1583384457
118533169,1,2100076390510527550,121.43984,39.198776,DELIVERY,0
118533169,1,2100076388048996290,121.43984,39.198776,DELIVERY,0
118533169,1,2100076388381427179,121.43984,39.198776,DELIVERY,0
118533169,1,2100076388381427179,121.43984,39.198776,PICKUP,0
118533169,1,2100076390510527550,121.43984,39.198776,PICKUP,0
118533169,1,2100076388312220798,121.43984,39.198776,PICKUP,0
118533169,1,2100076388312220798,121.43984,39.198776,DELIVERY,0
10272326,3,2100076371734463549,121.53397,39.195117,PICKUP,1583379375
10272326,3,2100076371876840509,121.53397,39.195117,PICKUP,1583379378
10272326,3,2100076371734463549,121.53397,39.195117,DELIVERY,1583379675
10272326,3,2100076371876840509,121.53397,39.195117,DELIVERY,1583380092
10272326,3,2100076372402374511,121.53397,39.195117,PICKUP,0
10272326,3,2100076374555362960,121.53397,39.195117,PICKUP,0
10272326,3,2100076374555362960,121.53397,39.195117,DELIVERY,0
10272326,3,2100076372402374511,121.53397,39.195117,DELIVERY,0
118917177,1,2100076365868598962,121.964645,39.600824,PICKUP,1583379140
118917177,1,2100076365868598962,121.964645,39.600824,DELIVERY,1583379344
118917177,1,2100076369716020436,121.964645,39.600824,PICKUP,1583379590
118917177,1,2100076369716020436,121.964645,39.600824,DELIVERY,1583379899
118917177,1,2100076374706128240,121.964645,39.600824,PICKUP,1583380517
118917177,1,2100076378190185707,121.964645,39.600824,DELIVERY,0
118917177,1,2100076378190185707,121.964645,39.600824,PICKUP,0
118917177,1,2100076374706128240,121.964645,39.600824,DELIVERY,0
118917177,5,2100076419718939789,121.959048,39.591792,PICKUP,1583402551
118917177,5,2100076417935181232,121.959048,39.591792,PICKUP,1583402554
118917177,5,2100076419718939789,121.959048,39.591792,DELIVERY,1583402839
118917177,5,2100076417935181232,121.959048,39.591792,DELIVERY,1583403073
118917177,5,2100076421996152413,121.959048,39.591792,DELIVERY,0
118917177,5,2100076421335451181,121.959048,39.591792,DELIVERY,0
