courier_id,wave_index,tracking_id,courier_wave_start_lng,courier_wave_start_lat,action_type,expect_time
118782929,3,2100076025531532726,121.562874,39.178064,PICKUP,1583033371.740947
10748334,1,2100076042346464424,121.742729,39.335507,DELIVERY,1583036785.896593
118009457,1,2100076030953981721,121.574905,39.265607,PICKUP,1583033938.147850
118924601,1,2100076034530673991,121.959115,39.592313,PICKUP,1583033940.344218
110373306,1,2100076056146544398,121.359988,39.183916,PICKUP,1583045205.619258
118828337,1,2100076035271066803,121.693533,39.132282,PICKUP,1583034806.196086
118828337,5,2100076080613557700,121.709572,39.129858,PICKUP,1583058637.572963
123314609,1,2100076021175060273,121.395009,39.239200,DELIVERY,1583029805.526689
118970329,1,2100076077292848394,122.238340,39.366355,PICKUP,1583056329.189145
10138087,1,2100076037576590943,121.427497,39.196605,PICKUP,1583035562.552017
10138087,5,2100076079100200133,121.427466,39.196636,PICKUP,1583059040.636545
120991385,3,2100076048876013005,121.448269,38.993132,PICKUP,1583039563.757837
102503626,1,2100076073140487589,121.601585,39.136924,PICKUP,1583055663.375538
10601332,1,2100076040318747699,121.514113,39.186825,PICKUP,1583036046.101817
10601332,5,2100076090025150458,121.524419,39.187536,PICKUP,1583063671.686424
102505146,1,2100076024632345872,121.549699,39.247150,PICKUP,1583028473.971970
102505146,3,2100076042524034872,121.549699,39.247150,PICKUP,1583036150.566687
102505146,5,2100076061500213113,121.534944,39.259880,DELIVERY,1583050948.062129
102505146,7,2100076077416712057,121.534054,39.260848,PICKUP,1583057033.767431
102505146,9,2100076087379462047,121.534446,39.260349,PICKUP,1583063379.535302
10239433,3,2100076073263728289,121.444650,38.971324,PICKUP,1583055896.386663
10404691,1,2100076053287371903,121.435989,39.183283,DELIVERY,1583044457.348058
113493697,1,2100076035989079461,121.521363,39.167000,PICKUP,1583034501.475917
10720158,1,2100076049268180203,121.427889,39.150618,DELIVERY,1583041166.397107
10720158,5,2100076079136278361,121.419148,39.159953,PICKUP,1583058640.607227
112905898,1,2100076050825151854,121.357220,39.121811,PICKUP,1583041333.651283
112905898,3,2100076072293565513,121.373089,39.138047,PICKUP,1583056918.079834
123321857,1,2100076037481629563,121.477354,39.114828,DELIVERY,1583035979.971161
106246218,3,2100076037296883184,121.650431,39.303749,PICKUP,1583035390.238837
102064138,1,2100076041217083119,121.440224,39.210335,PICKUP,1583035348.625598
118805049,3,2100076035386902145,121.487264,39.129215,PICKUP,1583034482.579911
119663369,1,2100076029655844688,121.575163,39.103560,PICKUP,1583032286.429919
10803667,1,2100076048387147212,121.481806,39.117568,PICKUP,1583040727.781487
118795769,1,2100076042555491701,121.566881,39.176310,PICKUP,1583037006.192716
114323969,1,2100076029483845310,121.527805,39.276971,PICKUP,1583033418.149114
117052073,1,2100076034122221127,121.425604,39.103162,PICKUP,1583034782.593139
10123801,1,2100076043842552999,121.476274,39.125340,PICKUP,1583036598.996530
10757702,1,2100076039365822004,121.525114,39.133295,DELIVERY,1583036047.811138
117042817,3,2100076041894561679,121.205613,39.154634,PICKUP,1583036396.174941
10248665,1,2100076031315150300,121.415309,39.129797,PICKUP,1583033380.201200
10248665,7,2100076069578933291,121.396534,39.138000,PICKUP,1583054438.009804
10768209,1,2100076030862591243,121.401774,39.368096,DELIVERY,1583032906.828743
124924697,1,2100076051600213111,121.957706,39.593183,DELIVERY,1583042250.672533
