courier_id,wave_index,tracking_id,courier_wave_start_lng,courier_wave_start_lat,action_type,expect_time
118770561,2,2100076288775227384,121.480107,39.300832,PICKUP,1583294862.297549
118770561,4,2100076316479751710,121.468311,39.298334,PICKUP,1583310555.534253
118770561,6,2100076333910459998,121.468405,39.298335,PICKUP,1583319625.282480
10765017,0,2100076270081016860,121.208636,39.161914,PICKUP,1583289464.933507
10765017,4,2100076298907485808,121.208753,39.162316,PICKUP,1583309101.624345
10765017,6,2100076323488466419,121.225508,39.153640,PICKUP,1583315939.947753
119500977,0,2100076281139627409,121.575590,39.174781,PICKUP,1583292323.975975
10492242,0,2100076257397114875,121.502477,39.180899,PICKUP,1583283598.432956
10492242,2,2100076283484112015,121.524283,39.183880,DELIVERY,1583294511.253610
10492242,8,2100076331527177250,121.495835,39.185731,PICKUP,1583318110.697283
10043299,0,2100076291925411760,121.594481,39.215406,DELIVERY,1583297366.309396
10043299,2,2100076302822868097,121.582726,39.215876,PICKUP,1583301100.460304
10656566,0,2100076266179331382,121.478518,39.250093,PICKUP,1583285925.634804
10656566,6,2100076336557753436,121.458387,39.252661,PICKUP,1583320546.000746
10335674,0,2100076281257035522,121.551919,39.075402,PICKUP,1583295311.998836
10335674,2,2100076312640685107,121.537442,39.071049,PICKUP,1583308613.414227
10335674,4,2100076328077133361,121.549824,39.063758,PICKUP,1583317756.539102
10720158,0,2100076270243317343,121.418948,39.159367,PICKUP,1583288618.658720
10720158,2,2100076309143651948,121.416288,39.152549,DELIVERY,1583307861.124684
10321101,0,2100076283773061062,121.707731,39.266748,PICKUP,1583293485.877362
10636336,0,2100076276425295457,121.424372,39.245744,DELIVERY,1583292827.964206
10239433,0,2100076275293128466,121.443622,38.967287,PICKUP,1583291676.673225
10417888,0,2100076272943826406,121.484532,39.164971,PICKUP,1583290279.978578
10775373,0,2100076283475789767,121.557811,39.169912,PICKUP,1583293953.408682
111751082,2,2100076321097582073,121.536769,39.208915,PICKUP,1583314027.830054
10181667,0,2100076264648573977,121.421765,39.153176,DELIVERY,1583287980.381202
121629529,0,2100076279214147073,121.579775,39.111501,DELIVERY,1583294351.974707
10643621,0,2100076281246549142,121.414459,39.368481,DELIVERY,1583294418.141871
124001625,0,2100076278736061758,121.526665,39.261252,PICKUP,1583293112.055692
10717922,0,2100076264550302796,121.460198,39.251183,PICKUP,1583283386.131746
