courier_id,level,speed,max_load
112040778,2,6.7381280067976554,4
119149737,3,6.080590222664165,9
121572297,3,5.577409764134914,6
10038649,2,5.298512528730499,10
10181667,2,4.246546054427555,7
102064138,2,5.8042805872098615,9
10507382,2,5.89902723531578,11
10840157,2,5.259358418433974,7
107699026,3,5.897259010234295,10
116795681,1,5.154505652532933,3
10361752,3,5.303471791670959,7
118916329,3,4.853068982438782,8
119531657,3,4.676805078597455,7
10311341,3,5.629990175131494,10
10377583,3,6.348838723339163,9
105898418,2,5.350908142565435,7
119058345,2,5.442164610552529,6
124686817,3,5.510777990270724,7
118308465,3,5.140039348194473,7
100429202,3,5.256898716820903,10
102002930,2,5.7383160499340455,8
118798641,3,5.089092559623915,5
122077169,2,4.903775427549623,6
102054458,2,5.205167437760709,5
111227890,3,5.915766518199314,10
117026449,3,5.346074384520245,8
10126649,2,5.82554846001,5
102505146,3,5.58286873048521,12
10289729,0,5.30528668639551,3
10360357,2,5.74315288424501,6
111025498,3,5.901819858870493,10
118266025,3,5.264962167666944,10
10215664,2,6.096408477675583,9
112665362,2,6.077906738148776,11
115073537,3,6.142430963939582,10
116024137,2,6.380615764551997,4
117055625,3,4.883201023737452,7
118894089,3,5.275778583624017,9
125102361,3,6.3424896323182525,8
125119169,3,5.320962373937159,8
100069773,3,5.288687013581628,10
106108922,3,5.423097145975504,10
118559025,3,6.042805858011725,9
120948521,3,5.829885624743188,10
10021791,3,5.6645788773315084,10
102358466,3,5.108492518461059,8
10572143,2,6.010333397280661,9
114244561,2,5.059545502286176,7
116050601,2,5.6551896868689155,3
118760649,3,5.176517580738573,9
123948441,2,5.183292437773638,8
102952578,3,5.098946212778803,8
10638398,3,5.725564699424709,8
113977305,3,5.5260343693666885,11
118811881,3,4.783539677229556,10
124682649,3,5.248388761711416,11
103216506,3,5.738247157682558,8
10572923,2,5.1846058828705965,8
112025322,2,4.131650738815885,7
117031321,2,5.784116044599606,7
10576831,3,5.746151700009707,11
114251905,2,5.450579603975079,11
116288617,3,5.266915663476639,8
100006950,2,5.1443751487033555,6
10619173,2,5.892940503682101,9
10699173,3,4.235838478241581,10
10799255,2,5.60888138050865,6
112525786,2,5.437944853331812,4
112996714,3,5.206804948322059,10
113147922,3,5.6282105295206835,8
116274473,3,5.410503779196943,9
117428305,2,6.435436504816115,5
118009457,3,5.732296590010909,8
118787945,1,4.530584560834183,5
122904977,3,5.62636164001347,11
102010482,2,4.13280007753858,10
102106834,3,5.726003001351589,9
10748878,2,5.553375318125079,8
10525316,2,4.160937395113242,9
112516818,3,6.370885420951044,7
117068537,3,5.697019884635176,9
118558089,2,5.428708432900265,7
123307425,3,5.829149845235232,7
105974626,2,5.339539134109186,3
10659267,3,5.847436249410754,7
116502929,3,5.952382276352971,9
118890377,3,5.231921700802888,6
10513697,3,6.076007328625015,9
10656566,3,5.626169418840825,10
10711180,3,4.312182342594703,9
107672506,2,5.939328614123215,6
10788423,3,4.145643449959438,11
117021681,3,5.822007035338758,10
117025081,3,5.316567834408185,7
117672601,3,6.327794220797732,8
118667561,3,5.697132581703339,11
10232315,3,5.426594481562925,13
10626566,3,4.9255312216490035,10
10703923,1,5.7601406123363486,9
117042865,3,6.273628470894751,6
121658489,3,5.702308692808752,10
122060865,3,5.77611463139316,9
10344320,2,4.91509327760431,6
10364589,3,4.971103711606833,8
10516487,2,5.986645927503464,10
106973146,2,6.062910882997484,8
113485593,2,5.0050143119383055,11
118877049,2,5.647616011392094,6
122079457,2,5.813832725563103,5
103328290,3,6.3068218196116375,11
10281321,3,5.888796252194711,9
10774871,3,4.917448561334923,9
117488401,2,5.4935774852633,9
10618353,3,5.895044255789557,9
