courier_id,level,speed,max_load
112040778,2,6.013612881457445,5
119149737,3,6.341053581747007,9
121572297,3,5.9940947701712854,6
100069773,3,5.493209109641697,10
106108922,2,5.086195670250074,10
118559025,3,6.068915543329758,9
120948521,3,4.965258564181233,8
10126649,1,5.225292991220929,3
102505146,3,5.39572026231678,12
10289729,0,4.828735003555311,10
10360357,2,5.029855514218188,6
111025498,3,5.724091756489636,10
118266025,3,5.805594482282124,10
10513697,3,5.842985988453203,9
10656566,3,4.820839613270482,10
10711180,3,6.014493807255151,8
107672506,2,5.330079149433833,6
10788423,3,5.47709584577201,9
117025081,3,4.606683340905751,7
117672601,3,5.748110913702707,8
118667561,3,6.060150439855493,11
107699026,3,5.38900918401088,12
116795681,1,5.053563262840241,3
100166267,3,5.557915720756274,9
10102738,3,6.0336380489574415,8
105676642,3,6.685188843269332,10
10766650,3,5.819209184828262,10
100006950,2,5.5067035844629375,6
10619173,2,5.2520111155279166,9
10699173,3,4.1644113722041345,10
10799255,2,5.039844902151447,6
112996714,3,5.719189362269063,10
113147922,3,5.353978410772976,8
116274473,3,5.944647527282327,9
117428305,2,5.609391376154307,5
10576831,2,5.407454439539971,11
114251905,2,5.267983291741366,11
10344320,2,4.880271970711581,6
10364589,3,5.22096382714873,8
10516487,2,5.210645541224524,10
106973146,0,5.643625683624866,7
113485593,2,5.2940623310550805,7
118877049,2,5.049189955707847,6
122079457,2,5.465450634321239,5
10183941,3,5.549205279047814,9
117916001,3,5.539772848359904,8
120625801,3,5.253152234535664,8
102054458,2,5.387802269398177,7
111227890,3,6.2849600600103335,10
10322363,3,5.530348644396415,9
114811105,3,5.926100606374006,9
118322641,2,4.264051495368127,7
118792841,3,5.488407710493723,9
10188077,3,5.333168920488903,10
102503626,3,5.587606302701063,10
10489414,3,4.979369593847332,7
10770943,3,5.882225844884056,10
117015105,2,5.714687952581152,8
118791265,3,5.868506263030668,12
10659886,3,6.38135548446189,9
111002490,2,5.9532924888278815,9
119899809,3,5.749353602350833,9
120119785,3,5.3246354547150005,10
123931449,3,5.222327022060019,9
121658489,2,4.965931601121259,10
122060865,3,5.834387272096487,9
10311341,3,5.189261651835394,10
10377583,3,6.039291683532539,9
105898418,2,5.697972738273482,5
10731743,2,5.9877326751254385,3
119058345,2,6.212986251386122,6
124686817,2,5.455125097370086,7
103258066,2,5.482348382052401,6
10804247,3,5.847228737253117,10
110105858,3,5.533924876964983,9
113078386,2,5.061611349792401,7
124928417,3,5.534000767273735,11
100134611,3,5.091670726904145,9
100147671,3,5.2676984782673655,10
10808308,2,5.412451251644972,5
113493697,3,5.319050255501571,10
114716833,2,5.725474930822732,9
117054313,3,5.458672807542278,4
10760325,2,5.338447249372554,9
114286177,3,5.5617017048484865,8
120561993,3,5.6689988891767396,9
121788009,2,5.061767301015116,10
10043299,2,5.487465727834972,8
10232315,3,5.774755068594584,13
10626566,3,5.5019254847695676,10
10703923,2,5.386334581128722,9
117042865,3,6.25541449505753,6
102449370,2,5.894305248465302,9
117779017,3,5.584419518570609,6
118533225,3,5.172983054315644,10
10215664,2,5.166868461306698,9
112665362,1,5.592761391772554,11
115073537,3,6.059084838336813,10
116024137,2,5.987504011130028,4
117055625,3,5.030261683974941,8
118894089,3,5.054896191760428,9
125119169,3,5.441922552935563,7
102928218,2,5.2849520162076855,9
10298963,2,5.621981620417269,9
10632815,3,5.732186182289558,8
118791281,2,5.84506532530067,6
118778673,2,5.474730848933426,2
118888121,3,5.419710522355344,10
102952578,3,5.6082266076477065,8
10638398,3,5.634840370614951,8
113977305,3,5.713541153159872,10
118811881,3,5.431027219891134,10
124682649,3,5.938012537574636,11
102697066,3,6.161833956776749,9
10365330,3,5.559627017712298,8
118304897,3,5.965118255876434,9
118332065,2,5.788734035083941,7
124001625,3,5.629895487809237,10
10645907,3,6.3523770774867785,10
10782205,3,5.863117476974935,9
117160881,3,5.109042431160333,9
118180113,1,5.019704424932934,7
124259025,3,4.933125156142205,6
105974626,2,5.453072075646728,9
10659267,3,5.634650205488049,9
118890377,2,5.677546380063515,4
10294745,3,5.854707298604417,9
10749684,2,6.587450334773192,6
117013553,3,5.399836142473637,9
103216506,3,5.917098458645769,8
10572923,2,5.142923150403939,9
112025322,2,5.664968954212866,7
117031321,2,5.247391026840105,7
119489953,1,5.521754533682617,3
102010482,3,6.823776936389325,8
102106834,3,4.8126917575834245,9
10748878,2,5.876338119494907,8
10021791,3,5.543192365260307,12
102358466,3,5.179217967461968,8
10572143,2,5.590140200007295,9
114244561,2,5.547717890278233,7
116050601,2,4.992183197769354,3
118760649,3,4.851580107395002,8
123948441,2,6.027644119186073,8
124924697,2,6.018398985591232,8
10199051,3,4.997919275852342,11
10213217,3,5.310255740834032,11
10361752,3,5.74812800412798,9
10478035,2,5.530630803106465,9
119531657,3,6.785743444465745,7
100429202,2,5.644652395227585,12
102002930,2,5.455313424264519,8
10537433,3,5.099242947379398,9
118798641,3,4.816982100535968,5
122077169,2,5.569492044109179,6
10190566,2,5.881103009600211,9
109903274,2,6.397743815068115,8
117010761,3,5.359688444609437,6
117040001,3,5.555039283952391,10
10219599,3,5.757896191566186,8
10664091,2,5.349754071947305,3
10525316,3,5.525236821809303,5
112516818,3,5.689078393566384,7
117068537,3,5.811005051858323,9
118558089,2,5.821446597544492,7
123307425,3,6.450927297858972,7
101579522,2,5.47964944940111,6
120551017,3,5.768129676510224,13
10405101,3,5.90358529244312,9
111731282,2,5.625581318250851,7
118394873,2,5.597386314407857,7
123968217,2,5.291779477878381,7
100122337,3,5.580104416029805,4
112912010,3,5.527067888597443,9
114454825,1,5.137073634722714,6
122106617,3,5.33943780397008,11
10038649,3,5.456275363483936,10
10181667,2,5.3971575801232055,7
102064138,2,5.24096957132288,9
10507382,3,5.381177377973505,9
10840157,3,5.523901408226202,5
116377137,3,5.856146229561787,10
10232969,3,5.415712881868457,7
10770945,3,4.208368874458851,10
118066377,3,5.756958825648297,12
120549513,3,6.175287968948714,10
120817089,3,5.726573507746796,10
10429491,3,5.333918686414053,12
10742004,2,5.5976656580213655,9
10748334,2,6.644940627052519,8
118916297,2,6.631995033679569,9
122011449,3,4.090890068901791,10
10249075,3,5.26088411291977,9
10319201,3,6.285973045935177,8
10531988,3,5.698431978671022,7
10721724,3,5.328265686447699,9
113782457,3,5.090482097702142,9
117034905,2,5.217506590462811,7
118798041,3,4.7037745169100065,6
10784899,3,5.424933077939173,9
112905002,3,6.744808504076703,12
115867977,3,6.156631696781219,8
10469547,2,4.274167932042135,5
113666817,3,5.77372359848149,10
118690377,3,6.567450275781162,10
120434978,3,5.809127251905801,11
10696554,3,5.160474110793199,8
110842146,3,5.509178846289153,8
11165674,2,5.832673587694417,1
117052073,3,4.903689023356374,10
118918993,3,5.352720118619331,12
119666745,3,5.591370760036784,6
10043801,3,5.424983369216951,8
103493258,3,5.864732477533514,9
103502002,3,6.151148641716415,7
10676669,1,5.6577453175987005,5
118437025,2,5.6824481867205465,6
118776649,1,5.466400802202577,5
118841633,3,5.078459847346415,7
122081305,3,4.436650830149697,10
125864962,2,4.156757778428145,8
105233010,2,4.841894140050637,8
10622520,2,5.771917793347083,9
116479041,3,5.694088419556105,10
117015113,3,5.771720626197483,10
103328290,3,5.806586592751493,9
102333794,2,5.51538032779889,7
117070713,3,5.729071068217439,7
118662905,3,5.319750972422588,10
10303438,3,5.554784684811864,8
107130514,3,6.034166577648596,9
118781361,3,6.121476620042546,12
121955505,2,5.416361600745975,8
100023698,2,5.2432427954222405,11
102086882,2,5.14884829777933,7
104583538,3,4.612334796927734,7
108061506,3,6.437064583346904,7
118789185,3,4.915423712946822,6
102748698,3,5.283250663478834,10
10712014,2,5.579496825110094,7
10748345,3,5.107555320082067,10
118818985,3,6.639632022663278,7
122939081,3,5.166768692704677,10
103191818,3,5.542861727792883,9
10413087,3,5.86273022738732,8
100240426,3,5.933468027204816,8
101437378,3,5.603078994514667,7
101992442,2,5.185665387959141,6
118686593,2,5.523617043905098,9
121657113,3,5.560950073258597,5
123459073,1,5.744066458695627,7
10098837,0,5.596165930235025,15
10323658,3,5.4778953041441,11
114674785,2,5.608135376936384,3
116971497,3,5.358697621166426,6
123763529,2,5.083355438467211,8
111356426,3,6.041980204399544,6
118009457,3,5.354554779382532,8
122904977,3,5.376079579890276,11
103155394,3,5.06454027842284,8
10636336,3,5.638386087243077,10
118317601,2,6.261280140829497,4
118666249,3,4.496279296419383,11
113186569,3,5.610758802492436,7
117031713,0,4.091003229208111,3
118804441,3,6.107136589207671,9
103185202,0,4.135752523943378,11
106359962,3,5.223847709881855,10
112022106,3,5.425246894860265,9
118814697,3,5.12723007885641,9
10573369,2,4.469473052205965,7
10726147,3,4.914674476022748,10
101915922,3,6.7803088130783955,9
10697887,3,5.815227234220591,11
10719665,3,6.00072742897335,7
10768209,3,6.045357073588036,12
113793937,3,5.402381019536595,10
118787761,2,5.708945693204635,8
10281321,3,5.802640240188018,9
10751501,2,5.812860678459634,9
10774871,3,5.824482847715225,9
117488401,3,5.657122010994184,9
118842665,2,6.005414118209788,10
10183602,3,6.268328878755209,10
102688330,2,6.011371534735983,8
118797201,3,4.754649377790469,8
101180274,3,5.786598828963514,13
10678111,3,4.704635832430822,8
113632273,2,6.361003781399833,8
115861121,3,3.9720269436896616,8
120882097,3,4.308110209500441,9
125155241,2,5.631862094224981,7
10671986,3,5.7079756194049,10
109696338,2,5.232171156536569,6
117013905,3,5.690389872520219,9
118770561,2,5.738230873822883,7
10161032,3,6.297912714276677,8
114595465,2,6.016537921265769,9
116872833,3,5.270923371980324,7
118790673,1,5.438230608075094,3
118831497,3,4.972853762779148,6
101550194,0,5.431632294954979,8
106581010,3,5.418186234708444,9
10788622,2,5.3050882953996945,7
117074225,3,5.818959336850972,7
118789929,2,4.741740162325406,5
118823393,2,5.280147254602501,7
10185816,3,5.772365022286234,11
102159722,3,6.162808456034493,8
103041650,1,5.492670497653501,3
117026369,3,5.477452779389519,9
119282937,1,4.312796145651766,5
122726849,3,5.713133001844209,8
109539178,3,5.186970107689755,9
115063897,3,5.639325401317214,8
118797393,3,4.98057366894472,6
121970409,1,5.5492045116431985,2
10278337,3,5.518428021500457,9
115164545,0,5.097182113803613,13
116446601,2,6.091170182835319,7
123241265,2,5.753758020513628,8
10334732,3,5.677569294917611,5
118475913,3,5.54157711998688,9
119918177,2,5.475667173365444,8
103384498,3,5.9212002527757255,9
10370848,3,5.727570848146897,11
107736970,3,4.962266782018188,11
110042570,2,5.306184200772854,6
112905898,3,5.5954907189656575,5
118456833,2,5.60785403180958,8
118785289,3,5.268233387260335,8
100149376,3,5.826195711869593,8
103679442,3,4.734081918528936,9
116119961,3,5.663051491976341,8
117024145,3,5.524576856125693,7
117069697,2,5.862783273789294,10
10112683,3,6.017928601382631,10
