courier_id,level,speed,max_load
10311341,3,5.42235838492491,10
10377583,3,5.55422772370205,9
105898418,2,5.644089556399543,7
10731743,2,5.457318840087687,3
119058345,2,5.531155545182401,6
124686817,3,5.476315475951826,7
10199051,3,5.526288813581958,11
10213217,3,6.34009084108379,11
10361752,3,5.680723569594178,9
10478035,2,5.530647002133341,9
118916329,3,4.762864319610992,8
119531657,3,5.363239491434722,7
121658489,3,5.6236508502605185,10
122060865,3,5.540019251514382,9
10038649,3,5.6573274135366285,10
10181667,2,4.37496243194826,7
102064138,2,5.147152766000299,9
10507382,3,5.666098753986003,11
10840157,0,5.428886243369554,13
116377137,3,5.343845888276979,10
102054458,2,5.456552108428176,7
118533169,2,5.501579297500345,10
10344320,2,5.189141085177827,6
10364589,3,5.49189337233443,8
10516487,2,5.7980234956204715,10
106973146,0,5.677079673240728,3
113485593,2,5.5782455258279064,7
118877049,2,5.166122773769027,6
122079457,2,5.837707983021787,5
112040778,2,6.545192203462543,5
119149737,3,6.106763113941294,9
121572297,3,5.920407924851787,6
103216506,3,4.391621406946254,10
10572923,2,5.23038854332773,9
112025322,1,5.277848649935111,9
117031321,2,5.180816887595025,7
10183941,3,6.034562762370187,9
117916001,3,5.646147402459464,8
120625801,3,5.411557210381706,8
102952578,3,5.675033212264136,8
10638398,3,5.5787152755857,8
113977305,3,4.087943420253789,11
118811881,3,5.002712712646459,10
124682649,3,5.615339635730033,11
10126649,1,5.765866659332129,3
102505146,3,5.617408549342353,12
10289729,2,5.127524306365248,10
10360357,2,5.866868033801854,6
111025498,3,5.32784057404594,10
118266025,3,5.610247531412027,10
10576831,2,5.4869258387740345,11
114251905,2,5.958950610211796,11
116288617,3,5.717946105131763,8
119719617,3,6.124443244417179,9
107699026,3,5.497698922223314,12
116795681,1,5.27917052443878,3
100069773,3,5.315096596855023,10
106108922,3,5.6279599406367256,10
118559025,3,6.0141503908753995,9
120948521,3,5.227899949538355,10
10021791,3,5.191148265200816,10
102358466,3,5.74971208783248,8
10572143,2,6.479683468091423,9
114244561,3,5.101026712128963,7
116050601,2,5.219964430152941,4
118760649,3,5.409108498291487,9
123948441,2,5.235398516354193,8
124924697,2,6.004637423092187,8
10043299,2,5.997091245359844,7
10232315,3,5.3699816664080675,13
10626566,3,5.816851056348681,10
117042865,3,6.547861886901503,6
105974626,2,5.5940791228477496,9
10659267,2,5.433760281869988,7
116502929,3,5.798796466644204,9
118890377,2,5.574806431103029,6
100166267,3,5.550033692077232,10
10102738,3,5.990439554274759,8
105676642,3,6.219160788369459,10
10766650,3,6.182498041135015,10
103258066,2,6.0677176165562035,7
10804247,3,5.9047994129777575,10
110105858,3,5.37138424977976,9
113078386,2,5.577614533132718,7
124928417,3,6.090606933985724,11
100006950,2,5.50886797323074,6
10619173,2,5.308558663496967,9
10699173,3,5.539980817072309,10
