courier_id,wave_index,tracking_id,weather_grade,pick_lng,pick_lat,deliver_lng,deliver_lat,create_time,confirm_time,assigned_time,promise_deliver_time,estimate_pick_time,aoi_id,shop_id
100002543,0,2100076120025827096,正常天气,121.637813,39.135219,121.628534,39.126081,1583120767,1583120768,1583121769,1583124487,1583122148,e3349f755cabaf1ed1b629c0e586d259,2b9ab45108313d02ab3ca29333283a93
100002543,0,2100076122207061317,正常天气,121.630624,39.134761,121.645294,39.135351,1583121197,1583121198,1583121229,1583123477,1583122458,f3dd8ca7f06434dfbb7be8d141ebe42b,d97fb99890e2ace6955f21909cdd62dc
100002543,0,2100076124170028292,正常天气,121.62723,39.134409,121.633724,39.129141,1583121819,1583121819,1583121829,1583125179,1583123019,d677cbdfa8c826815ca720dfb9711e3a,a29df4ba343fafd7cf9bc6b0bd7322a7
100002652,0,2100076111417246784,正常天气,121.566356,39.149935,121.571754,39.141121,1583118023,1583118024,1583118070,1583120423,1583119104,8b7c95e173b14e2c988690aafb93b32a,adfe4aafa9da1cc27b7762cc082be000
100002652,0,2100076112952690095,正常天气,121.564094,39.142102,121.574074,39.141501,1583119359,1583119360,1583119390,1583121339,1583120440,39dc54205dde12f121296e16bc1d4aaa,1ab11d8fe5108c1e7173ec9a21c04a9c
100002652,0,2100076115656935057,正常天气,121.565643,39.144906,121.585054,39.143491,1583119387,1583119390,1583119453,1583121427,1583119990,421b3ac5c24ee992edd6087611c60dbb,72def4f5fe7b2f6d7e7354ff7c443cd6
100002652,0,2100076114475452049,正常天气,121.565643,39.144906,121.577034,39.141461,1583119400,1583119403,1583119452,1583121200,1583120003,343dcbeed722d078ca10e619ff8756e0,72def4f5fe7b2f6d7e7354ff7c443cd6
100002652,0,2100076116245874321,正常天气,121.565643,39.144906,121.587254,39.147521,1583119418,1583119421,1583119451,1583121758,1583120021,c03c445d3e198b3c44f4b6288720e99f,72def4f5fe7b2f6d7e7354ff7c443cd6
100006950,2,2100076140780095150,正常天气,121.413234,39.031494,121.426734,39.038701,1583133626,1583133627,1583133639,1583136206,1583134347,619567be776f3cf9764522c693bc1946,63003a1907645a44a03ecaac49f1ef3c
100006950,2,2100076141339641107,正常天气,121.437147,39.045412,121.439604,39.052881,1583133923,1583133926,1583134239,1583136263,1583134886,b4558db3e7ab8cc0deb7609fa4a5b807,0bbcad93810f203c750220e055cf28a3
100006950,2,2100076142892090474,正常天气,121.435172,39.045104,121.429194,39.038131,1583134612,1583134612,1583134659,1583137732,1583135632,619567be776f3cf9764522c693bc1946,71ab63c19a2b6ef5924e809a540d1d00
