courier_id,wave_index,tracking_id,weather_grade,pick_lng,pick_lat,deliver_lng,deliver_lat,create_time,confirm_time,assigned_time,promise_deliver_time,estimate_pick_time,aoi_id,shop_id
100002652,1,2100076207690187792,正常天气,121.563785,39.142171,121.550764,39.141421,1583208781,1583208782,1583208851,1583211121,1583209562,04998b0722ffd802454998d53fc2307d,b5bcb3e32985261d04125ac386620062
100002652,1,2100076209325639523,正常天气,121.553204,39.142561,121.546884,39.137981,1583209405,1583209405,1583209451,1583211385,1583210305,938c4b066556256cecd307342b7b7791,449b391ac1c06a773c70b8ce2b3d1e05
100002652,1,2100076207934605015,正常天气,121.553014,39.143401,121.543524,39.134881,1583209840,1583209843,1583209871,1583212180,1583210923,4f37b6453b4384a3035453a04d2dcbe0,88f111945ba9adbf98984e5abc64157c
100002652,1,2100076210986550809,正常天气,121.551981,39.142575,121.545814,39.137901,1583210266,1583210272,1583210291,1583212066,1583210992,938c4b066556256cecd307342b7b7791,0eef26689ddde012dc8b38e019734ed8
100002652,5,2100076239523448270,正常天气,121.565972,39.150798,121.596394,39.142661,1583229062,1583229064,1583229310,1583232302,1583230084,1b68bcbb12aa98caea997d0320bd1409,abbef5918279842b38ce122194880f07
100002652,5,2100076240471458868,正常天气,121.569456,39.146255,121.568414,39.141381,1583229246,1583229247,1583229310,1583231466,1583229847,f3c41f26d064a7d7793f57025d9e7403,9ae3b8a260ff69a300747814dedc3ddb
100002652,5,2100076241443226768,正常天气,121.567252,39.15085,121.568744,39.146681,1583229701,1583229702,1583229790,1583231561,1583230362,cf518edd0cbccb2c8f21b053b9986945,b0b5f7f5bdc689a45659b147b0a6fa1e
100006950,3,2100076245504460338,正常天气,121.414069,39.042575,121.443684,39.034031,1583232387,1583232391,1583232399,1583235447,1583233651,3721d3b43b05ca699347885377eac4d8,281aed35901847fb7df9e163395ade14
100006950,3,2100076246222112476,正常天气,121.412782,39.042032,121.425284,39.042171,1583232446,1583232452,1583232459,1583235326,1583233592,107f0dafd84730d3ba0cdac615c8f611,e9179c85f8db6941fbd815ac6ba8fcac
100006950,3,2100076249943017325,正常天气,121.438328,39.045394,121.432244,39.039601,1583233269,1583233272,1583233659,1583237229,1583234712,619567be776f3cf9764522c693bc1946,d9d8529e86202d34c588409d840923dc
100006950,3,2100076249245976481,正常天气,121.436582,39.043578,121.450454,39.027291,1583234449,1583234453,1583234499,1583237269,1583235413,f2fbc7a4f568d0cd6b24236d1b20d532,734a2aa7934591b19830c9d613eeb4df
100023698,1,2100076200098071876,正常天气,121.378037,39.123166,121.382884,39.125781,1583206701,1583207065,1583207086,1583210841,1583208445,7ae221d51efe58235fcc0e3308a6205f,702b538be8296bf009067d1f13bb0075
100023698,1,2100076201765504613,正常天气,121.377737,39.124756,121.388684,39.132351,1583207009,1583207010,1583207086,1583209169,1583207790,406579964ec4a14da2374b7e429bac20,95067e6f98fdfecd88d45c12f6fe5612
100023698,1,2100076205271680613,正常天气,121.377737,39.124756,121.376874,39.121851,1583208500,1583208501,1583208646,1583210300,1583209221,b624cb925e8f61eecb61a4c2d440760b,95067e6f98fdfecd88d45c12f6fe5612
100023698,1,2100076205351011491,正常天气,121.378509,39.122531,121.377104,39.122081,1583208666,1583208667,1583208706,1583210586,1583209567,b624cb925e8f61eecb61a4c2d440760b,6d7df8a6eb2afb1832568b5b5de1ceae
100023698,1,2100076206237287897,正常天气,121.377923,39.121248,121.376784,39.123881,1583208809,1583208810,1583208826,1583211209,1583210070,d3de0dc62094a2a9494d414b23fe83b4,aa4d2933425ed74819978f4451fb9102
100076651,1,2100076234019997392,正常天气,121.408413,39.191178,121.413094,39.179541,1583226817,1583226817,1583226874,1583228857,1583226997,f3e315483373fe16453bf6e40e613c7d,024b2213ff7261b832e7d5bb0b228fcd
100076651,1,2100076235310991001,正常天气,121.407815,39.191299,121.409844,39.182151,1583226876,1583226877,1583226934,1583229096,1583227777,18615b3ead691b0bb8fbf40792f634f2,75e8ab2e29e2f954bd69fb342bb32da5
100076651,1,2100076237209470725,正常天气,121.411481,39.179489,121.420354,39.171051,1583227426,1583227914,1583227954,1583236426,1583231514,cbb953b04235e588f6997583d4d9c38a,5da049a9552fff778b091463df12fff5
100076651,1,2100076238809269386,正常天气,121.416889,39.18365,121.415864,39.171051,1583228179,1583228179,1583228194,1583230159,1583228839,5f6acc9499fdcd3f9f0138a79e5b1d6b,622162fa514365fa3867ddce401378a7
10012508,1,2100076191274272568,正常天气,121.549801,39.290279,121.538204,39.287711,1583204200,1583204201,1583204225,1583206000,1583204801,7ca92714550f99f01f59bfff7fcba25c,4bede305ab5609d98e8fcbdf1a689508
10012508,1,2100076192104383832,正常天气,121.535106,39.289143,121.550144,39.288091,1583204726,1583204727,1583204765,1583206946,1583205807,8b8ee7e764888d2d1df5dc27e76d1a6a,f5336998fd0d2e51e97e7e4be96e8e88
10012508,1,2100076195951347593,正常天气,121.548947,39.29085,121.530024,39.283431,1583205184,1583205550,1583205606,1583208064,1583206624,966029d82dca378668e9e1d17322c39d,ccfd8bf94b1f8e72e7fc2529e03dbbcc
10012508,1,2100076195134867256,正常天气,121.549801,39.290279,121.539244,39.289311,1583205640,1583205641,1583205665,1583207860,1583206541,ceefcea269c7690254a48ad35123b01a,4bede305ab5609d98e8fcbdf1a689508
10012508,3,2100076238642316610,正常天气,121.549859,39.292353,121.540794,39.283971,1583228944,1583228947,1583229004,1583231104,1583229667,4d2a79b5127148d9ec78186842d15a7d,e0e2fdd5e39603bbfd64366c783f5a65
10012508,3,2100076239632074633,正常天气,121.548947,39.29085,121.527434,39.280161,1583229174,1583229536,1583229545,1583232234,1583230614,fefcef6680aed814bc8bfc3562417c72,ccfd8bf94b1f8e72e7fc2529e03dbbcc
10012508,3,2100076242236704510,正常天气,121.528646,39.288409,121.533664,39.296241,1583230346,1583230347,1583230504,1583233226,1583231967,db2d4278c7682f66594ce40df48af137,7ec40965db713c657fcb55cf5d443eed
10012508,3,2100076241314645758,正常天气,121.528646,39.288409,121.527744,39.287201,1583230373,1583230375,1583230504,1583232893,1583231995,7ca92714550f99f01f59bfff7fcba25c,7ec40965db713c657fcb55cf5d443eed
10012508,3,2100076242602362222,正常天气,121.527513,39.286824,121.530154,39.291781,1583230548,1583230553,1583230564,1583233308,1583231836,7ca92714550f99f01f59bfff7fcba25c,1c919ad0dcd9e6e028e502323bd0b19c
10012508,3,2100076241889232872,正常天气,121.528171,39.287485,121.530224,39.296911,1583230753,1583230755,1583230805,1583233393,1583231573,db2d4278c7682f66594ce40df48af137,3a003bb9d09966153171cbe7b5cd3e66
10012508,3,2100076243481560084,正常天气,121.527513,39.286824,121.534734,39.293841,1583230811,1583230814,1583230865,1583233451,1583232074,bda27fb38522cf5acf22a470f846fb97,77bdf9a876ad9a9f0105cda080e651a8
100166169,5,2100076236481332410,正常天气,121.567731,39.170236,121.566024,39.184701,1583228643,1583228644,1583228655,1583232063,1583230084,b9d1ada72ccac12988b0fe21951351b4,1fc3d0b7ac24cab06e42d91da299f082
100166169,5,2100076243017565343,正常天气,121.558704,39.154116,121.586644,39.154811,1583231157,1583231160,1583231175,1583234637,1583232780,305b26b865378a8bc2d2553a7bc598db,779f73940278e19e62d88732fa9241bc
100166169,5,2100076244571325630,正常天气,121.567575,39.156386,121.584904,39.156531,1583231564,1583231566,1583231595,1583234624,1583232466,e7204f196577d8471978d13200eac35e,41e134ef3b5ef5b5e7a5647d1ee33c49
100166169,5,2100076245166818709,正常天气,121.567322,39.156517,121.586874,39.148321,1583231770,1583231779,1583231835,1583234950,1583233039,c03c445d3e198b3c44f4b6288720e99f,efa4fb361d876f471b8c149582c087b4
100170616,1,2100076191631541801,正常天气,121.478608,39.199975,121.501214,39.198371,1583204411,1583204412,1583205255,1583208000,1583205912,6492bbe79c4075f69a19e6304142fcaa,fee9523aa66c86098ffa47a361692d3a
100170616,1,2100076190763190261,正常天气,121.47919,39.199369,121.491194,39.197241,1583204506,1583204508,1583204534,1583206606,1583205228,0666b7c15f6a28e27d5d03632844192c,6219fd8664d29e83239e7ded52e79c15
100170616,1,2100076192631326709,正常天气,121.47919,39.199369,121.487594,39.199711,1583204692,1583204694,1583204715,1583206492,1583205774,3c3b3b7e784aec93a882b7525190a735,6219fd8664d29e83239e7ded52e79c15
100170616,5,2100076235669997471,正常天气,121.472617,39.199217,121.491744,39.189451,1583226496,1583227098,1583227155,1583230276,1583228718,367e7eb774a3de7fb960835142160918,64cf0ecac2051c398c170b4c78d9a334
100170616,5,2100076235674519455,正常天气,121.472617,39.199217,121.483434,39.190201,1583226516,1583227117,1583227154,1583230296,1583228040,f6d9e459b9fbf6dd26c4f7d621adec1d,64cf0ecac2051c398c170b4c78d9a334
100170616,5,2100076235420338079,正常天气,121.472617,39.199217,121.483564,39.189981,1583226976,1583227579,1583227634,1583229376,1583228596,f6d9e459b9fbf6dd26c4f7d621adec1d,64cf0ecac2051c398c170b4c78d9a334
10021791,1,2100076201229059118,正常天气,121.45244,39.209554,121.445444,39.213571,1583206780,1583206963,1583207035,1583210140,1583208400,8cc1996c7bcb1e55d47ea67bf8f39863,445144bc67a5542307898c39f293eaec
10021791,1,2100076201237972629,正常天气,121.453222,39.206162,121.444994,39.212981,1583206974,1583206977,1583207096,1583209494,1583208057,b3fcd748bd45fc33014d072d4e8bfd92,c6fb0d1d043ac9884e33b0268092739a
