courier_id,wave_index,tracking_id,weather_grade,pick_lng,pick_lat,deliver_lng,deliver_lat,create_time,confirm_time,assigned_time,promise_deliver_time,estimate_pick_time,aoi_id,shop_id
100002543,0,2100076281373656834,正常天气,121.645264,39.134928,121.666394,39.126341,1583292500,1583292506,1583292530,1583295740,1583293766,4b2316770f4804be7f983e27dc9094d0,3baf730ca426d510f9ec70ce78629a3b
100002543,0,2100076284083603274,正常天气,121.647214,39.135549,121.647164,39.136111,1583292658,1583292658,1583292710,1583294998,1583293558,3bb894c0f955ef015cfc5cd4ea90d8f7,02615f185581167cc68ba41af3d25ce6
100002543,0,2100076286982522434,正常天气,121.645091,39.135123,121.673534,39.125911,1583293222,1583293243,1583293251,1583296522,1583294323,c855af65b92dd9b8d8486b80536e9f6e,b5ecc16987a51df7942fbec602d0a5a6
100002652,0,2100076275324027968,正常天气,121.566356,39.149935,121.566134,39.140601,1583290776,1583290777,1583290810,1583293836,1583292037,1d7cd2a2873ee4d24b17a9e1dfd127ec,adfe4aafa9da1cc27b7762cc082be000
100002652,0,2100076278831744714,正常天气,121.568298,39.147999,121.569024,39.145571,1583291594,1583291594,1583291652,1583293814,1583292494,213e69a8ee6116cbf19a24b4b9d28924,1f9d289682ab2ae53cdcb09e3ad227b0
100002652,0,2100076281733350407,正常天气,121.568558,39.144311,121.568794,39.142591,1583292053,1583292065,1583292073,1583293853,1583292785,ff4d783af0e12d3debcd2cb71b5e341b,2070c74b85e6e8edfdf846b13c938912
100002652,0,2100076284897166847,正常天气,121.562976,39.141273,121.574184,39.139631,1583293408,1583293413,1583293515,1583296048,1583294433,009a537fa42323cb549efd556d67dffa,5bcd9378d9e65a98bd1396b39f6851d2
100002652,0,2100076287749818354,正常天气,121.564363,39.141847,121.573314,39.144591,1583293966,1583293971,1583293994,1583296966,1583294811,7ac71d433f282034e088473244df8c02,d36d890cbf40a087efe947b4a79abe3d
100002652,0,2100076289130071880,正常天气,121.57178,39.146409,121.573734,39.147241,1583294247,1583294248,1583294475,1583296647,1583295868,930b2494b681fce7b957b71f1bdbe5e9,396f0df9cf457a30044dc211b386c924
100002652,0,2100076289792771986,正常天气,121.572693,39.146557,121.566914,39.147791,1583294673,1583294673,1583294712,1583297073,1583295393,65cbc44f981a6cc9576e730a67af7cd4,7ff74903d95a4c3e26631ba3a2a75ea7
100002652,4,2100076334120109843,正常天气,121.568226,39.149518,121.584584,39.150781,1583319139,1583319151,1583319190,1583321899,1583320171,3fcab83bb138524a1798630f6e50e22c,3b66e197c1b060c88bb1fe13cee1f3b8
100002652,4,2100076337207084640,正常天气,121.571753,39.150777,121.583434,39.153021,1583319771,1583319772,1583319789,1583321691,1583320492,53dfaf3260e46bce77cfed1e599755d4,8d7f077ad513a8f3c335d94547d1ea43
100002652,4,2100076336957752781,正常天气,121.571768,39.151065,121.575524,39.150151,1583319964,1583319970,1583320029,1583321764,1583320690,35936504a37d53e03abdfbc7318d9ec7,2a66a8451c453f4ba0a7578f2eb7271b
100023698,0,2100076274074912325,正常天气,121.374269,39.135742,121.343264,39.145061,1583290628,1583290630,1583290666,1583293868,1583291590,90c70a60382b076cc9fee71a11a07fd8,840f626ac9a52ccd4f2a74036ee5d23e
100023698,0,2100076274470520389,正常天气,121.374269,39.135742,121.364694,39.134311,1583290674,1583290675,1583290726,1583292774,1583291455,a7b9b2b21d1285660be0ed245e960d3e,840f626ac9a52ccd4f2a74036ee5d23e
100023698,0,2100076275326617373,正常天气,121.374426,39.135681,121.364644,39.133711,1583290781,1583290783,1583290847,1583292761,1583291443,a7b9b2b21d1285660be0ed245e960d3e,d9af7c7a77253760c3f3a5a4984558e7
100023698,0,2100076276306576965,正常天气,121.374269,39.135742,121.354574,39.138051,1583290975,1583290976,1583291026,1583293615,1583291816,426e4075d62c3d2af9c3a436639f1532,840f626ac9a52ccd4f2a74036ee5d23e
100023698,2,2100076298236298661,正常天气,121.373504,39.135871,121.386794,39.136091,1583297537,1583297543,1583297565,1583299337,1583298263,4b04a686b0ad13dce35fa99fa4161c65,f6f667fc164958c4f22e25e2ed011339
100023698,2,2100076297848325541,正常天气,121.373504,39.135871,121.373784,39.135951,1583297631,1583297634,1583297685,1583299431,1583298354,e0455fdf1fc9f5d99f2628b11f820444,f6f667fc164958c4f22e25e2ed011339
100023698,2,2100076298330867292,正常天气,121.377837,39.134734,121.391634,39.127601,1583297776,1583297801,1583297805,1583299876,1583298461,a5ad99dcc79b412786bd339db35db7ad,f8cc3b7db29c694aeebe1f9db6395d42
100069773,2,2100076322546124449,正常天气,121.556844,39.178741,121.536204,39.180161,1583313560,1583314146,1583314195,1583322560,1583315360,7c082c66ddaf58dcc533a0aa5b73a72a,4f0c5ad2934f0b4c88a8cec1d22d0e2c
100069773,2,2100076324315203486,正常天气,121.551971,39.179954,121.536384,39.181941,1583314095,1583314100,1583314134,1583316975,1583315540,7c082c66ddaf58dcc533a0aa5b73a72a,7bc8a0b3c55d3ba0b2a44baf3ac55354
100069773,2,2100076322625258711,正常天气,121.552844,39.179708,121.557404,39.178171,1583314505,1583314510,1583314555,1583316485,1583315230,cc30e3a636a1a88a26fdf947b4611385,a54e1d219afba64ff473ded06a1396b2
100069773,4,2100076335633270433,正常天气,121.556844,39.178741,121.547834,39.180371,1583318735,1583319321,1583319355,1583327735,1583320355,bd7db7397f7d83052f829816ecc7f004,4f0c5ad2934f0b4c88a8cec1d22d0e2c
100069773,4,2100076335688681460,正常天气,121.5553,39.176961,121.549044,39.181741,1583319590,1583319591,1583319595,1583321630,1583320491,0e29d28aa2a2482dea08904fe3a79458,df5e62c3549e7b648f0ca98bb6a56113
100069773,4,2100076340048823689,正常天气,121.555749,39.176771,121.548844,39.182221,1583320855,1583320858,1583320914,1583322655,1583321578,bd7db7397f7d83052f829816ecc7f004,8c45dd720f0c558ffcb2fc014c2ac25c
10007871,0,2100076262710150234,正常天气,121.636701,39.141801,121.630714,39.134901,1583260395,1583260395,1583295676,1583298000,1583261895,513f87e81c55df41d13882de16356197,1af41a72adbdb2abd7a2dab03e357bcf
10007871,0,2100076276643464234,正常天气,121.632424,39.141421,121.625334,39.146611,1583291251,1583291264,1583291296,1583293951,1583293064,0d109cc0999fa3a108c67cb748b1931f,83fdc5279f63b8760555908227c44509
10007871,0,2100076280880465082,正常天气,121.62993,39.144603,121.627984,39.146531,1583292080,1583292081,1583292196,1583293880,1583292801,f3ce7eb378ad3c10089e73af381e9d2f,34887bf8e1a0de848d271bc6b7059670
10007871,0,2100076282503431354,正常天气,121.62993,39.144603,121.629604,39.150711,1583292384,1583292384,1583292436,1583294400,1583293884,bf49288eb197bc6b44fa0573acf8c74d,34887bf8e1a0de848d271bc6b7059670
10007871,0,2100076285652010043,正常天气,121.630727,39.143733,121.637884,39.131921,1583293043,1583293045,1583293098,1583295263,1583293765,0600bfe432c5290d2a5e53cc84c2f1b2,ba113afe127ed1bfc9f41e46d846ca1d
10007871,0,2100076287250794440,正常天气,121.633075,39.142016,121.649994,39.148921,1583294043,1583294045,1583294236,1583296923,1583295125,cf69b6cd864c333512184d4946a26de2,3782522ffcd8ceeb70eba77f4b404250
10007871,0,2100076291554542992,正常天气,121.631774,39.142171,121.651824,39.148361,1583294475,1583294476,1583294537,1583297835,1583295796,cf69b6cd864c333512184d4946a26de2,a1ae0cb48257288cdd4a6693e7888737
10007871,0,2100076291476456588,正常天气,121.650878,39.149329,121.629924,39.133251,1583294943,1583295364,1583295436,1583298423,1583296624,0e04b88ee8dfce5cc642c89a1191e4e1,d6c4592aaae790ccf28850baf20b0de8
10007871,0,2100076292688544827,正常天气,121.630727,39.143733,121.651494,39.149401,1583295441,1583295442,1583295496,1583297901,1583296042,cf69b6cd864c333512184d4946a26de2,ba113afe127ed1bfc9f41e46d846ca1d
10007871,0,2100076295223542874,正常天气,121.636701,39.141801,121.631214,39.133711,1583296077,1583296078,1583296096,1583298657,1583296678,0e04b88ee8dfce5cc642c89a1191e4e1,1af41a72adbdb2abd7a2dab03e357bcf
100084429,4,2100076324929308083,正常天气,121.249438,38.950048,121.251354,38.945311,1583315342,1583315344,1583315455,1583317142,1583316064,3886fad9901355114aedcf8408250b66,59cbbffa659d761b90ac2fc113ed3de1
100084429,4,2100076328335574244,正常天气,121.24865,38.948363,121.266234,38.934851,1583315835,1583315836,1583315875,1583318656,1583317096,2faf34db404c39413ec40567fd794398,9c416b95d134dc0256deb6562cb06b3f
100084429,4,2100076326574359780,正常天气,121.24865,38.948363,121.265414,38.940551,1583316105,1583316106,1583316115,1583318386,1583317126,923cb82b26dc5d13770a546cba0df268,9c416b95d134dc0256deb6562cb06b3f
100084429,4,2100076328185562340,正常天气,121.24865,38.948363,121.282924,38.939441,1583316301,1583316302,1583316416,1583319362,1583317502,8e2704cb6d07302696bd710b7f526f99,9c416b95d134dc0256deb6562cb06b3f
10012508,2,2100076281984189524,正常天气,121.522544,39.292503,121.530384,39.297051,1583292913,1583292915,1583292966,1583295613,1583293995,db2d4278c7682f66594ce40df48af137,db93f7c9e579b53890e79fc5071f32f2
10012508,2,2100076284824585851,正常天气,121.522544,39.292503,121.520184,39.295731,1583293207,1583293213,1583293266,1583295127,1583294293,e9aa84196fa1300e2d1db6d179bd440d,6f5002b6a0541de8c68b760c17d9b4ab
10012508,2,2100076289189054362,正常天气,121.525883,39.293043,121.531364,39.313551,1583294419,1583294420,1583294525,1583297059,1583295500,91e944676fc75d92ed8fa14717bace2f,4f7a67a1358d6f6eead3e7b221eeca2f
10012508,2,2100076289837664154,正常天气,121.525883,39.293043,121.524614,39.296381,1583294834,1583294835,1583294885,1583296634,1583295915,8c912de2b708a7627b7211e9f0700192,4f7a67a1358d6f6eead3e7b221eeca2f
100149376,0,2100076268891506514,正常天气,121.44382,39.210261,121.441134,39.205781,1583288143,1583288144,1583288154,1583290363,1583288864,a3397c83aa339f6f8f90d141e618c046,dada77ecc93e559bdad32421b6cefe9a
100149376,0,2100076271047214396,正常天气,121.436967,39.209952,121.461274,39.233351,1583288479,1583288480,1583288514,1583291539,1583289560,af990c48d944f73d73f2ef9cef7de26f,bd40b78857282e8450f0dae27ef953f4
100149376,0,2100076269520192997,正常天气,121.452104,39.210076,121.462824,39.231551,1583289074,1583289076,1583289114,1583291294,1583289616,9fc1b83c8c24b07b5911806d6e865ddb,e3f9fc407a23df31bf54073da66c7708
100166169,0,2100076276531889738,正常天气,121.561998,39.15879,121.553064,39.173381,1583290912,1583290914,1583290935,1583294392,1583292114,ad0c126207faf2aab106af18b15c3925,c77be9266ca730eb3b683e045dc6bd5b
100166169,0,2100076276294649501,正常天气,121.562688,39.153285,121.547104,39.175831,1583290954,1583290957,1583290996,1583294254,1583292157,e2c5f29b1ed4fdffd9837e3492e7d7a3,3c87ec066c9daeae13b87025fb83baff
100166169,0,2100076276366935874,正常天气,121.549914,39.154491,121.560204,39.157741,1583291071,1583291071,1583291117,1583293291,1583292151,3d36e02ada0a64c08b566a39afb6a963,27a4035010af9d03d4f621c3786d7a6e
100166169,0,2100076279054731113,正常天气,121.563784,39.166741,121.533784,39.175491,1583292096,1583292097,1583292259,1583295396,1583293177,b7446a5375f384873c160872298bc028,82e5875f6947011ad61575ec523bd097
100166169,2,2100076315444249884,正常天气,121.568617,39.169315,121.574004,39.174381,1583309151,1583310940,1583310974,1583319951,1583311460,6060d83a321e162a1bf67d8b39dc8b6c,859ff8a293fd63045fd8886e888ae5e6
100166169,2,2100076315847525655,正常天气,121.567378,39.154037,121.566164,39.171631,1583309300,1583309302,1583309354,1583311520,1583310202,48ee039537532a1033e9658d55b35273,d47e79a292a05c5ccf1008d5c999e8c6
100166169,2,2100076317122167994,正常天气,121.567731,39.170236,121.577164,39.172861,1583310468,1583310470,1583310494,1583314668,1583312090,31a5211c0f828bb9cd620b0eca0444cf,1fc3d0b7ac24cab06e42d91da299f082
100166169,2,2100076317635741475,正常天气,121.568242,39.168318,121.575714,39.173821,1583311675,1583311678,1583311695,1583315395,1583313478,867c1f6c924cecaf21dee724bb6e51c4,cc6a6abc159d35f469d6a4fbd85c1a31
100166169,4,2100076332179654279,正常天气,121.558242,39.158033,121.552604,39.168931,1583317290,1583317292,1583317755,1583319870,1583318552,a04267b538ba12e786385a9302fb94d9,68c53ffad29c5ae761a33cb8b518f1e6
100166169,4,2100076330083255678,正常天气,121.567592,39.153504,121.545174,39.170781,1583317419,1583317423,1583317755,1583320659,1583318516,fb542a52dcf53937450639ad7e769abd,56701a700bcce07a0fae3cf7dde82f2a
100166169,4,2100076332899337598,正常天气,121.567592,39.153504,121.538144,39.169821,1583317835,1583317836,1583317875,1583321255,1583318510,110ee1c5bf9386cb966b670af6ab6820,56701a700bcce07a0fae3cf7dde82f2a
100166267,0,2100076266386261051,正常天气,121.418897,39.198005,121.425154,39.196961,1583284819,1583284819,1583291395,1583293500,1583286319,22a0a5330f618800c51069722d197017,d703827b8a8330616dfc66c6a1317a85
100166267,0,2100076266448684974,正常天气,121.419908,39.193907,121.424914,39.197381,1583285337,1583285346,1583291215,1583293500,1583286846,22a0a5330f618800c51069722d197017,5c8458b6e15e8a62ec6487d4f6bd40b4
100166267,0,2100076270761182267,正常天气,121.418897,39.198005,121.424964,39.197011,1583288809,1583288810,1583292236,1583294400,1583290310,22a0a5330f618800c51069722d197017,d703827b8a8330616dfc66c6a1317a85
100166267,0,2100076271961900091,正常天气,121.418897,39.198005,121.427034,39.201631,1583289458,1583289458,1583289474,1583291798,1583290178,c9aa57d5923367ae219bedaa12a9ae96,d703827b8a8330616dfc66c6a1317a85
100166267,0,2100076275843269691,正常天气,121.418897,39.198005,121.433824,39.190811,1583290685,1583290686,1583290734,1583293145,1583291406,69436d4ae309d5078cc59b68964d9671,d703827b8a8330616dfc66c6a1317a85
100166267,0,2100076276805371317,正常天气,121.428403,39.196135,121.424054,39.193241,1583290813,1583290813,1583290856,1583292613,1583291413,776a2042cabb8fc83f229f6c364bb7aa,dba61f68d48c3255dd915d591782551f
